#start mode=1 prof=3 force=0 gear=HEAVY kp=9600.0 kd=120.0 vkp=6200.0 vki=31.0 lb=7.5 ea=21.9 rms=0.0 dead=1500 vbat=11.1
#seq,gyro,ang_c,ml,mr,el,er,inj
4251,764,-497,-1714,-1714,-8,-7,0
4252,939,-481,-1586,-1586,-9,-8,0
4253,1775,-432,2403,2403,-7,-8,0
4255,1942,-310,2600,2600,-6,-6,0
4256,1832,-254,2600,2600,-3,-4,0
4257,1663,-193,2542,2542,-2,-1,0
4258,932,-146,1796,1796,0,0,0
4259,-567,-151,-2600,-2600,1,1,0
4260,-1687,-207,-2600,-2600,2,1,0
4261,-1947,-266,-2600,-2600,0,0,0
4262,-2092,-332,-2600,-2600,-2,-2,0
4264,-1874,-472,-2600,-2600,-5,-5,0
4265,-400,-499,-2600,-2600,-6,-6,0
4266,1144,-468,1726,1726,-7,-8,0
4267,1371,-427,1953,1953,-8,-8,0
4268,1302,-399,1844,1844,-6,-8,0
4270,2397,-280,2600,2600,-4,-6,0
4271,2402,-205,2600,2600,-3,-3,0
4272,2048,-125,2600,2600,-1,-1,0
4273,636,-88,1516,1516,1,0,0
4274,-898,-115,-2600,-2600,3,3,0
4275,-1536,-160,-2600,-2600,3,1,0
4276,-1873,-217,-2600,-2600,1,1,0
4278,-2060,-349,-2600,-2600,-3,-2,0
4279,-1778,-418,-2600,-2600,-3,-4,0
4280,-353,-444,-2600,-2600,-5,-6,0
4281,1237,-411,1974,1974,-6,-6,0
4282,1565,-365,2321,2321,-7,-8,0
4284,2079,-269,2600,2600,-4,-4,0
4285,2251,-203,2600,2600,-2,-2,0
4286,2180,-124,2600,2600,0,-1,0
4287,1362,-62,2528,2528,2,2,0
4288,-347,-60,-2436,-2436,2,2,0
4289,-1485,-108,-2600,-2600,5,3,0
4290,-1736,-159,-2600,-2600,3,3,0
4292,-2162,-288,-2600,-2600,0,-1,0
4293,-2099,-366,-2600,-2600,-2,-3,0
4294,-1102,-416,-2600,-2600,-3,-4,0
4295,763,-401,1560,1560,-5,-5,0
4296,1509,-354,2402,2402,-6,-7,0
4297,1449,-319,2301,2301,-5,-6,0
4299,2421,-200,2600,2600,-3,-2,0
4300,2421,-122,2600,2600,0,-2,0
4301,2023,-40,2600,2600,2,2,0
4302,376,-10,-1502,-1502,2,2,0
4303,-1251,-47,-2600,-2600,5,4,0
4304,-1768,-103,-2600,-2600,3,4,0
4305,-1868,-160,-2600,-2600,3,3,0
4307,-2030,-283,-2600,-2600,-1,-1,0
4308,-1875,-355,-2600,-2600,-3,-3,0
4309,-483,-386,-2600,-2600,-4,-4,0
4310,1198,-352,2126,2126,-6,-5,0
4311,1532,-306,2472,2472,-6,-7,0
4313,2130,-209,2600,2600,-4,-3,0
4314,2310,-138,2600,2600,-1,-1,0
4315,2147,-57,2600,2600,1,0,0
4316,1158,-2,2426,2426,1,3,0
4317,-718,-13,-2600,-2600,4,4,0
4318,-1762,-68,-2600,-2600,5,5,0
4319,-1965,-130,-2600,-2600,3,4,0
4320,-2049,-187,-2600,-2600,2,1,0
4322,-2488,-343,-2600,-2600,-2,-2,0
4323,-1699,-412,-2600,-2600,-3,-3,0
4324,361,-410,-1872,-1872,-5,-5,0
4325,1370,-366,2281,2281,-6,-6,0
4326,1233,-334,2073,2073,-5,-6,0
4328,1939,-243,2600,2600,-3,-3,0
4329,1947,-182,2600,2600,-1,-2,0
4330,1723,-116,2600,2600,0,0,0
4331,868,-70,1998,1998,2,3,0
4332,-855,-85,-2600,-2600,3,3,0
4333,-1921,-144,-2600,-2600,4,4,0
4334,-2124,-209,-2600,-2600,1,2,0
4336,-2391,-352,-2600,-2600,-1,-1,0
4337,-2108,-431,-2600,-2600,-4,-4,0
4338,-274,-453,-2600,-2600,-4,-4,0
4339,1192,-414,1973,1973,-6,-7,0
4340,1153,-381,1849,1849,-8,-7,0
4341,1198,-358,1873,1873,-5,-6,0
4343,2220,-236,2600,2600,-4,-4,0
4344,2091,-166,2600,2600,-2,-2,0
4345,1608,-101,2600,2600,0,0,0
4346,279,-74,-1804,-1804,3,2,0
4347,-1098,-101,-2600,-2600,3,3,0
4348,-1811,-154,-2600,-2600,1,2,0
4349,-2132,-220,-2600,-2600,1,0,0
4350,-2259,-289,-2600,-2600,-1,-1,0
4352,-1412,-429,-2600,-2600,-3,-3,0
4353,447,-422,-1936,-1936,-5,-6,0
4354,1046,-389,1732,1732,-6,-6,0
4355,1010,-368,1621,1621,-7,-7,0
4356,1545,-331,2224,2224,-7,-7,0
4357,2046,-269,2600,2600,-5,-5,0
4358,1983,-209,2600,2600,-4,-5,0
4360,1642,-92,2600,2600,0,-1,0
4361,910,-47,1882,1882,2,0,0
4362,-580,-56,-2600,-2600,3,2,0
4363,-1550,-104,-2600,-2600,3,2,0
4364,-1860,-163,-2600,-2600,3,2,0
4366,-2052,-286,-2600,-2600,-3,-3,0
4367,-1934,-360,-2600,-2600,-3,-3,0
4368,-507,-390,-2600,-2600,-5,-6,0
4369,1142,-357,1873,1873,-5,-6,0
4370,1495,-313,2238,2238,-7,-8,0
4371,1511,-280,2234,2234,-6,-6,0
4373,2312,-152,2600,2600,-3,-3,0
4374,2131,-78,2600,2600,-1,-2,0
4375,1499,-16,2588,2588,1,0,0
4376,305,5,-1751,-1751,1,1,0
4377,-920,-21,-2600,-2600,4,3,0
4378,-1431,-67,-2600,-2600,3,2,0
4380,-1866,-167,-2600,-2600,0,-1,0
4381,-2005,-236,-2600,-2600,-1,-3,0
4382,-1541,-300,-2600,-2600,-3,-4,0
4383,188,-305,-2137,-2137,-4,-5,0
4384,1313,-263,2166,2166,-5,-7,0
4385,1271,-231,2072,2072,-5,-7,0
4386,1621,-193,2467,2467,-6,-6,0
4388,2205,-62,2600,2600,-1,-3,0
4389,2028,4,2600,2600,0,-1,0
4390,1457,66,2600,2600,2,1,0
4391,24,82,-1915,-1915,4,3,0
4392,-1260,44,-2600,-2600,4,4,0
4394,-1935,-64,-2600,-2600,1,1,0
4395,-2102,-128,-2600,-2600,0,0,0
4396,-2150,-208,-2600,-2600,-1,-3,0
4397,-1165,-260,-2600,-2600,-3,-3,0
4398,748,-245,1643,1643,-4,-5,0
4399,1521,-198,2520,2520,-6,-6,0
4401,1946,-114,2600,2600,-3,-3,0
4402,2375,-45,2600,2600,-1,-1,0
4403,2281,31,2600,2600,1,0,0
4404,1587,98,2600,2600,3,3,0
4405,37,113,-1764,-1764,4,4,0
4406,-1137,80,-2600,-2600,4,4,0
4407,-1621,32,-2600,-2600,4,4,0
4409,-1934,-82,-2600,-2600,0,0,0
4410,-1978,-156,-2600,-2600,-2,-1,0
4411,-1030,-204,-2600,-2600,-4,-3,0
4412,925,-183,1945,1945,-5,-5,0
4413,1746,-130,2600,2600,-5,-5,0
4415,2176,-27,2600,2600,-2,-3,0
4416,2463,45,2600,2600,-1,0,0
4417,2345,127,2600,2600,1,2,0
4418,1529,193,2600,2600,3,2,0
4419,-247,198,-1983,-1983,4,4,0
4420,-1320,156,-2600,-2600,4,6,0
4421,-1547,107,-2600,-2600,4,3,0
4422,-1664,57,-2600,-2600,1,2,0
4424,-1875,-66,-2600,-2600,-3,-1,0
4425,-835,-109,-2600,-2600,-3,-3,0
4426,1005,-84,2155,2155,-5,-4,0
4427,1682,-31,2600,2600,-6,-5,0
4428,1616,7,2600,2600,-4,-3,0
4430,2396,134,2600,2600,-1,0,0
4431,2323,220,2600,2600,1,2,0
4432,1325,280,2600,2600,3,2,0
4433,-513,272,-2217,-2217,4,5,0
4434,-1511,224,-2600,-2600,5,6,0
4435,-1690,170,-2600,-2600,5,5,0
4436,-1783,120,-2600,-2600,3,3,0
4437,-2088,58,-2600,-2600,0,0,0
4439,-1868,-89,-2600,-2600,-1,-3,0
4440,-83,-106,-2080,-2080,-4,-4,0
4441,1257,-67,2474,2474,-4,-5,0
4442,1332,-29,2494,2494,-6,-6,0
4443,1444,5,2600,2600,-4,-5,0
4444,2038,64,2600,2600,-2,-2,0
4446,2108,207,2600,2600,2,1,0
4447,970,256,2458,2458,3,3,0
4448,-866,238,-2600,-2600,4,4,0
4449,-1765,181,-2600,-2600,5,5,0
4450,-1873,126,-2600,-2600,4,4,0
4451,-2094,65,-2600,-2600,1,0,0
4452,-2352,-4,-2600,-2600,-1,0,0
4453,-2339,-92,-2600,-2600,-2,-3,0
4455,1014,-103,2123,2123,-4,-5,0
4456,1367,-59,2466,2466,-7,-7,0
4457,1316,-30,2368,2368,-5,-5,0
4458,1941,19,2600,2600,-3,-4,0
4459,2376,89,2600,2600,-1,-1,0
4461,1287,230,2600,2600,1,1,0
4462,-480,225,-2345,-2345,3,3,0
4463,-1443,179,-2600,-2600,4,4,0
4464,-1614,130,-2600,-2600,2,2,0
4465,-1799,78,-2600,-2600,0,0,0
4466,-2014,18,-2600,-2600,-2,-1,0
4467,-2088,-58,-2600,-2600,-3,-2,0
4468,-886,-102,-2600,-2600,-4,-4,0
4470,1404,-32,2429,2429,-8,-7,0
4471,1352,-2,2337,2337,-6,-5,0
4472,1907,47,2600,2600,-4,-4,0
4473,2289,115,2600,2600,-1,-1,0
4474,2192,191,2600,2600,-1,-1,0
4475,1442,253,2600,2600,1,1,0
4476,-185,260,-2039,-2039,3,2,0
4478,-1665,166,-2600,-2600,2,2,0
4479,-1829,111,-2600,-2600,1,1,0
4480,-1989,53,-2600,-2600,-1,-2,0
4481,-2122,-21,-2600,-2600,-3,-2,0
4482,-1387,-80,-2600,-2600,-3,-4,0
4483,332,-79,-1797,-1797,-5,-5,0
4485,1207,-15,2143,2143,-7,-6,0
4486,1600,24,2600,2600,-4,-5,0
4487,2013,83,2600,2600,-3,-3,0
4488,1968,145,2600,2600,-1,-1,0
4489,1691,212,2600,2600,0,1,0
4490,575,247,1804,1804,2,2,0
4492,-1910,164,-2600,-2600,3,3,0
4493,-2113,99,-2600,-2600,1,3,0
4494,-2236,33,-2600,-2600,0,0,0
4495,-2389,-43,-2600,-2600,-1,-2,0
4496,-2112,-123,-2600,-2600,-3,-2,0
4497,-571,-154,-2600,-2600,-4,-4,0
4499,806,-112,1611,1611,-7,-6,0
4500,1026,-93,1804,1804,-7,-7,0
4501,1777,-44,2600,2600,-5,-6,0
4502,2070,18,2600,2600,-5,-5,0
4503,1929,76,2600,2600,-3,-3,0
4504,1768,133,2600,2600,-1,-1,0
4505,1362,190,2546,2546,0,1,0
4506,-12,205,-1998,-1998,2,2,0
4507,-1420,164,-2600,-2600,4,4,0
4509,-2153,42,-2600,-2600,1,0,0
4510,-2470,-29,-2600,-2600,-1,0,0
4511,-2685,-119,-2600,-2600,-2,-1,0
4512,-2123,-200,-2600,-2600,-3,-3,0
4513,-282,-220,-2600,-2600,-5,-5,0
4515,912,-173,1607,1607,-7,-7,0
4516,1183,-148,1875,1875,-7,-7,0
4517,1838,-97,2600,2600,-6,-6,0
4518,2065,-33,2600,2600,-5,-5,0
4519,1920,24,2600,2600,-4,-3,0
4520,1732,78,2600,2600,-1,-1,0
4521,1295,132,2358,2358,1,0,0
4522,72,148,-1998,-1998,2,2,0
4523,-1160,117,-2600,-2600,3,3,0
4525,-1945,7,-2600,-2600,0,0,0
4526,-2227,-57,-2600,-2600,-2,0,0
4527,-2434,-140,-2600,-2600,-2,-3,0
4528,-1824,-211,-2600,-2600,-4,-3,0
4529,4,-221,-2409,-2409,-5,-5,0
4531,1052,-166,1718,1718,-8,-7,0
4532,1325,-137,2009,2009,-7,-6,0
4533,1919,-81,2600,2600,-6,-5,0
4534,2047,-17,2600,2600,-4,-5,0
4535,1844,40,2600,2600,-3,-1,0
4536,1533,90,2546,2546,0,0,0
4537,992,132,2030,2030,1,2,0
4538,-12,141,-2059,-2059,2,4,0
4539,-811,127,-2600,-2600,2,4,0
4540,-1521,89,-2600,-2600,2,3,0
4542,-2511,-47,-2600,-2600,-1,0,0
4543,-2545,-140,-2600,-2600,-3,-2,0
4544,-1246,-192,-2600,-2600,-4,-3,0
4545,481,-182,-1790,-1790,-5,-5,0
4546,997,-153,1769,1769,-6,-6,0
4547,1041,-131,1780,1780,-6,-5,0
4548,1400,-96,2190,2190,-6,-5,0
4549,1740,-47,2600,2600,-5,-3,0
4550,1778,6,2600,2600,-3,-2,0
4552,1322,103,2424,2424,0,3,0
4553,602,131,1689,1689,2,4,0
4554,-305,131,-2295,-2295,2,6,0
4555,-990,106,-2600,-2600,3,5,0
4556,-1507,62,-2600,-2600,1,4,0
4557,-1854,10,-2600,-2600,0,1,0
4558,-2176,-56,-2600,-2600,-3,0,0
4559,-1996,-131,-2600,-2600,-4,-1,0
4561,1194,-126,2127,2127,-6,-5,0
4562,1606,-80,2575,2575,-8,-4,0
4563,1629,-41,2600,2600,-5,-3,0
4564,1909,12,2600,2600,-3,-1,0
4565,1989,71,2600,2600,-2,0,0
4566,1889,132,2600,2600,1,3,0
4567,1473,188,2600,2600,2,4,0
4568,470,216,1761,1761,3,5,0
4570,-1569,164,-2600,-2600,4,6,0
4571,-2236,98,-2600,-2600,4,6,0
4572,-2494,23,-2600,-2600,1,3,0
4573,-2619,-59,-2600,-2600,0,1,0
4574,-2349,-148,-2600,-2600,-2,0,0
4575,-686,-184,-2600,-2600,-4,-2,0
4576,817,-162,1817,1817,-4,-4,0
4577,1258,-127,2261,2261,-7,-5,0
4578,1471,-95,2487,2487,-5,-3,0
4579,2085,-36,2600,2600,-3,-2,0
4581,2151,106,2600,2600,0,2,0
4582,1518,167,2600,2600,1,2,0
4583,142,187,-1650,-1650,3,5,0
4584,-1094,156,-2600,-2600,4,5,0
4585,-1547,109,-2600,-2600,4,5,0
4586,-1793,59,-2600,-2600,1,4,0
4587,-2144,-5,-2600,-2600,1,1,0
4588,-2265,-82,-2600,-2600,-1,-1,0
4589,-1788,-152,-2600,-2600,-2,-2,0
4590,-144,-171,-2348,-2348,-3,-4,0
4592,1409,-100,2374,2374,-6,-6,0
4593,1691,-58,2600,2600,-4,-5,0
4594,2209,5,2600,2600,-3,-3,0
4595,2370,76,2600,2600,-1,-1,0
4596,2226,151,2600,2600,1,0,0
4597,1487,210,2600,2600,2,1,0
4598,109,228,-1712,-1712,3,4,0
4600,-1507,163,-2600,-2600,4,4,0
4601,-1890,105,-2600,-2600,2,1,0
4602,-2064,43,-2600,-2600,0,1,0
4603,-2134,-34,-2600,-2600,0,-1,0
4604,-1349,-91,-2600,-2600,-2,-3,0
4605,278,-92,-1807,-1807,-3,-4,0
4606,1148,-57,2178,2178,-4,-6,0
4607,1260,-28,2262,2262,-5,-5,0
4608,1751,16,2600,2600,-3,-3,0
4610,1935,143,2600,2600,1,0,0
4611,1677,201,2600,2600,1,2,0
4612,935,240,2283,2283,4,2,0
4613,-108,247,-1864,-1864,4,5,0
4614,-947,225,-2600,-2600,5,5,0
4615,-1554,183,-2600,-2600,5,4,0
4616,-1995,124,-2600,-2600,2,2,0
4617,-2222,57,-2600,-2600,1,1,0
4618,-2258,-26,-2600,-2600,-2,-2,0
4620,632,-68,1643,1643,-4,-4,0
4621,1578,-20,2600,2600,-4,-5,0
4622,1672,22,2600,2600,-5,-4,0
4623,1950,78,2600,2600,-3,-2,0
4624,2044,142,2600,2600,0,-1,0
4625,1852,199,2600,2600,1,2,0
4627,422,283,1788,1788,4,4,0
4628,-618,271,-2364,-2364,5,6,0
4629,-1272,239,-2600,-2600,4,5,0
4630,-1821,187,-2600,-2600,3,3,0
4631,-2133,123,-2600,-2600,1,1,0
4632,-2243,43,-2600,-2600,0,0,0
4633,-1580,-21,-2600,-2600,-3,-2,0
4634,92,-32,-1915,-1915,-4,-3,0
4635,1340,7,2528,2528,-4,-5,0
4636,1637,50,2600,2600,-5,-5,0
4638,2112,165,2600,2600,-1,-1,0
4639,2019,226,2600,2600,1,2,0
4640,1782,292,2600,2600,2,3,0
4641,838,334,2342,2342,3,4,0
4642,-605,330,-2287,-2287,5,6,0
4643,-1537,285,-2600,-2600,5,7,0
4645,-2116,164,-2600,-2600,3,4,0
4646,-2279,95,-2600,-2600,1,2,0
4647,-2353,11,-2600,-2600,-1,0,0
4648,-1665,-56,-2600,-2600,-1,-2,0
4649,-123,-74,-2148,-2148,-3,-4,0
4650,1037,-46,2170,2170,-4,-5,0
4651,1373,-10,2511,2511,-5,-5,0
4652,1775,36,2600,2600,-4,-4,0
4653,2195,101,2600,2600,-3,-3,0
4655,2197,244,2600,2600,1,0,0
4656,1476,307,2600,2600,3,3,0
4657,-256,311,-1994,-1994,4,3,0
4658,-1371,267,-2600,-2600,5,5,0
4659,-1593,217,-2600,-2600,5,4,0
4660,-1706,168,-2600,-2600,2,1,0
4661,-1925,111,-2600,-2600,1,1,0
4662,-2024,41,-2600,-2600,-1,-1,0
4664,126,-29,-1892,-1892,-3,-4,0
4665,1126,5,2244,2244,-5,-5,0
4666,1200,32,2276,2276,-5,-5,0
4667,1726,74,2600,2600,-3,-4,0
4668,2267,142,2600,2600,-2,-2,0
4669,2247,213,2600,2600,0,0,0
4670,1910,286,2600,2600,2,1,0
4672,-855,296,-2600,-2600,5,4,0
4673,-1469,250,-2600,-2600,4,5,0
4674,-1633,204,-2600,-2600,4,3,0
4675,-1901,148,-2600,-2600,0,0,0
4676,-2092,82,-2600,-2600,-1,-1,0
4677,-1951,5,-2600,-2600,-2,-2,0
4678,-538,-26,-2600,-2600,-4,-4,0
4679,1090,1,2159,2159,-5,-6,0
4680,1684,52,2600,2600,-7,-6,0
4681,1768,95,2600,2600,-4,-4,0
4682,2203,160,2600,2600,-3,-2,0
4684,2009,299,2600,2600,2,2,0
4685,1137,345,2596,2596,2,4,0
4686,-38,356,-1701,-1701,4,5,0
4687,-932,339,-2600,-2600,5,6,0
4688,-1662,296,-2600,-2600,5,5,0
4690,-2506,152,-2600,-2600,1,1,0
4691,-2501,59,-2600,-2600,-1,0,0
4692,-1372,1,-2600,-2600,-1,-2,0
4693,295,0,-1634,-1634,-3,-4,0
4694,1090,31,2247,2247,-5,-5,0
4695,1247,60,2396,2396,-4,-4,0
4696,1687,109,2600,2600,-3,-4,0
4697,1833,165,2600,2600,-1,-1,0
4698,1680,215,2600,2600,1,1,0
4699,1498,270,2600,2600,2,3,0
4700,692,306,2139,2139,3,5,0
4702,-1508,264,-2600,-2600,5,5,0
4703,-2071,204,-2600,-2600,3,4,0
4704,-2373,131,-2600,-2600,1,1,0
4705,-2460,46,-2600,-2600,-1,0,0
4706,-1858,-26,-2600,-2600,-2,-1,0
4707,-223,-47,-2285,-2285,-3,-4,0
4708,1008,-17,2125,2125,-5,-4,0
4709,1278,14,2389,2389,-5,-5,0
4710,1584,53,2600,2600,-4,-4,0
4711,2043,112,2600,2600,-1,-2,0
4713,1873,246,2600,2600,1,1,0
4714,997,296,2426,2426,3,3,0
4715,-402,298,-2153,-2153,5,4,0
4716,-1283,262,-2600,-2600,5,5,0
4717,-1759,212,-2600,-2600,4,5,0
4718,-2164,148,-2600,-2600,3,2,0
4720,-2474,-15,-2600,-2600,-1,-1,0
4721,-1547,-79,-2600,-2600,-3,-3,0
4722,172,-83,-1899,-1899,-4,-4,0
4723,1202,-49,2264,2264,-5,-6,0
4724,1487,-12,2561,2561,-5,-5,0
4725,1874,38,2600,2600,-5,-4,0
4726,2157,104,2600,2600,-2,-3,0
4727,1991,166,2600,2600,-1,0,0
4728,1751,224,2600,2600,1,1,0
4729,1165,274,2559,2559,2,4,0
4731,-926,270,-2600,-2600,5,6,0
4732,-1724,224,-2600,-2600,4,5,0
4733,-2267,155,-2600,-2600,2,3,0
4734,-2442,80,-2600,-2600,0,2,0
4735,-2437,-10,-2600,-2600,-1,-1,0
4736,-1269,-65,-2600,-2600,-3,-2,0
4737,392,-60,-1608,-1608,-4,-3,0
4739,1305,0,2348,2348,-6,-5,0
4740,1846,49,2600,2600,-4,-3,0
4741,2231,116,2600,2600,-2,-1,0
4742,2095,181,2600,2600,0,0,0
4743,1741,246,2600,2600,1,2,0
4744,802,286,2158,2158,2,3,0
4745,-337,290,-2104,-2104,4,5,0
4746,-1230,261,-2600,-2600,5,6,0
4748,-2152,138,-2600,-2600,1,2,0
4749,-2241,69,-2600,-2600,0,0,0
4750,-2182,-13,-2600,-2600,-1,-1,0
4751,-1031,-61,-2600,-2600,-4,-3,0
4752,553,-54,1536,1536,-4,-5,0
4753,1347,-15,2437,2437,-5,-5,0
4754,1534,21,2600,2600,-4,-4,0
4755,1958,79,2600,2600,-4,-3,0
4756,2020,139,2600,2600,0,-1,0
4757,1851,196,2600,2600,1,0,0
4758,1487,254,2600,2600,2,3,0
4759,490,284,1836,1836,3,4,0
4761,-1521,237,-2600,-2600,5,5,0
4762,-2039,176,-2600,-2600,3,3,0
4763,-2317,106,-2600,-2600,1,1,0
4764,-2397,19,-2600,-2600,0,-1,0
4765,-1668,-47,-2600,-2600,-1,-2,0
4766,-92,-63,-2164,-2164,-3,-4,0
4767,1095,-29,2199,2199,-4,-5,0
4768,1324,2,2417,2417,-5,-5,0
4769,1640,43,2600,2600,-4,-4,0
4770,2039,106,2600,2600,-2,-3,0
4772,1737,223,2600,2600,2,2,0
4773,1144,271,2588,2588,2,4,0
4774,1,288,-1663,-1663,5,5,0
4775,-988,266,-2600,-2600,5,6,0
4776,-1718,221,-2600,-2600,4,4,0
4777,-2276,150,-2600,-2600,2,3,0
4778,-2397,75,-2600,-2600,0,1,0
4779,-2260,-9,-2600,-2600,-1,-1,0
4780,-1042,-57,-2600,-2600,-4,-2,0
4781,495,-51,1516,1516,-4,-4,0
4782,1281,-15,2396,2396,-5,-5,0
4784,2032,80,2600,2600,-4,-2,0
4785,2163,146,2600,2600,-1,-2,0
4786,2017,209,2600,2600,1,0,0
4787,1709,273,2600,2600,1,2,0
4788,757,313,2151,2151,3,3,0
4789,-543,308,-2316,-2316,4,5,0
4791,-1731,218,-2600,-2600,4,3,0
4792,-2095,154,-2600,-2600,2,2,0
4793,-2267,83,-2600,-2600,1,-1,0
4794,-2107,1,-2600,-2600,-2,-1,0
4795,-854,-41,-2600,-2600,-1,-3,0
4796,662,-26,1713,1713,-4,-5,0
4797,1196,8,2285,2285,-5,-6,0
4798,1348,38,2429,2429,-4,-5,0
4799,2010,94,2600,2600,-3,-4,0
4800,2288,164,2600,2600,-1,-2,0
4802,1687,296,2600,2600,2,2,0
4803,524,326,1860,1860,3,2,0
4804,-631,315,-2436,-2436,5,4,0
4805,-1272,279,-2600,-2600,5,4,0
4806,-1633,230,-2600,-2600,3,3,0
4807,-1869,175,-2600,-2600,3,1,0
4808,-2026,110,-2600,-2600,0,0,0
4809,-1865,37,-2600,-2600,-2,-1,0
4810,-679,1,-2600,-2600,-2,-3,0
4811,740,21,1829,1829,-4,-5,0
4812,1222,55,2360,2360,-4,-5,0
4814,1978,145,2600,2600,-3,-3,0
4815,2039,208,2600,2600,0,-1,0
4816,1800,266,2600,2600,2,1,0
4817,1359,322,2600,2600,1,2,0
4818,162,338,1501,1501,4,4,0
4819,-863,317,-2600,-2600,5,5,0
4820,-1365,282,-2600,-2600,5,5,0
4822,-2114,164,-2600,-2600,1,2,0
4823,-2212,84,-2600,-2600,-1,-2,0
4824,-1539,20,-2600,-2600,-2,-2,0
4825,92,11,-1908,-1908,-4,-4,0
4826,1334,51,2524,2524,-5,-5,0
4827,1564,93,2600,2600,-5,-6,0
4828,1796,138,2600,2600,-4,-4,0
4829,2185,204,2600,2600,-1,-1,0
4830,2146,269,2600,2600,0,1,0
4831,1934,341,2600,2600,2,3,0
4833,-578,379,-2274,-2274,4,5,0
4834,-1455,341,-2600,-2600,6,5,0
4835,-1903,285,-2600,-2600,3,4,0
4836,-2194,218,-2600,-2600,2,3,0
4837,-2306,143,-2600,-2600,0,0,0
4838,-2005,65,-2600,-2600,-1,-2,0
4839,-570,31,-2600,-2600,-3,-3,0
4840,908,55,2082,2082,-4,-5,0
4841,1306,92,2491,2491,-5,-6,0
4842,1485,126,2600,2600,-4,-4,0
4843,2113,187,2600,2600,-2,-3,0
4845,2185,337,2600,2600,2,1,0
4846,1135,390,2600,2600,2,3,0
4847,-643,382,-2397,-2397,4,4,0
4848,-1533,330,-2600,-2600,5,5,0
4849,-1622,285,-2600,-2600,3,3,0
4850,-1922,228,-2600,-2600,0,1,0
4851,-2124,161,-2600,-2600,-1,-1,0
4852,-1993,83,-2600,-2600,-1,-2,0
4853,-468,52,-2550,-2550,-4,-3,0
4854,1195,87,2362,2362,-6,-6,0
4856,1609,167,2600,2600,-4,-4,0
4857,2203,231,2600,2600,-3,-3,0
4858,2381,303,2600,2600,0,0,0
4859,2198,384,2600,2600,1,1,0
4860,1072,432,2580,2580,3,3,0
4861,-624,426,-2365,-2365,4,4,0
4863,-1791,320,-2600,-2600,4,4,0
4864,-2062,262,-2600,-2600,3,3,0
4865,-2464,188,-2600,-2600,1,1,0
4866,-2531,96,-2600,-2600,-1,-2,0
4867,-1686,28,-2600,-2600,-1,-2,0
4868,112,20,-1875,-1875,-4,-4,0
4869,1152,57,2310,2310,-5,-5,0
4870,1189,86,2289,2289,-5,-6,0
4871,1479,120,2600,2600,-4,-4,0
4872,1957,178,2600,2600,-2,-2,0
4874,1818,304,2600,2600,1,0,0
4875,1001,352,2418,2418,3,2,0
4876,-567,341,-2389,-2389,4,3,0
4877,-1506,291,-2600,-2600,4,4,0
4878,-1662,242,-2600,-2600,4,3,0
4879,-1871,188,-2600,-2600,1,0,0
4880,-2157,123,-2600,-2600,-1,-1,0
4881,-2183,41,-2600,-2600,-2,-4,0
4882,-889,-2,-2600,-2600,-4,-4,0
4883,1006,24,2054,2054,-4,-5,0
4884,1483,69,2564,2564,-6,-7,0
4886,2000,157,2600,2600,-2,-4,0
4887,2327,226,2600,2600,-2,-2,0
4888,2212,304,2600,2600,0,1,0
4889,1354,363,2600,2600,2,2,0
4890,-339,366,-2172,-2172,3,4,0
4891,-1451,322,-2600,-2600,4,4,0
4892,-1770,271,-2600,-2600,3,3,0
4894,-2158,143,-2600,-2600,-1,0,0
4895,-2189,63,-2600,-2600,-3,-2,0
4896,-1239,8,-2600,-2600,-4,-2,0
4897,569,20,1501,1501,-5,-6,0
4898,1232,58,2239,2239,-7,-5,0
4899,1222,84,2193,2193,-5,-5,0
4900,1735,128,2600,2600,-5,-3,0
4901,2085,189,2600,2600,-2,-3,0
4902,1891,252,2600,2600,-1,0,0
4903,1227,304,2513,2513,2,2,0
4904,98,318,-1746,-1746,3,2,0
4906,-1449,252,-2600,-2600,3,3,0
4907,-1932,193,-2600,-2600,1,1,0
4908,-2113,128,-2600,-2600,0,-1,0
4909,-2170,49,-2600,-2600,-1,-1,0
4910,-1170,-2,-2600,-2600,-3,-3,0
4911,564,8,1506,1506,-4,-5,0
4912,1119,40,2116,2116,-5,-6,0
4913,1162,63,2133,2133,-4,-5,0
4914,1797,110,2600,2600,-4,-4,0
4915,2112,171,2600,2600,-1,-3,0
4916,1859,234,2600,2600,0,0,0
4917,1184,283,2468,2468,2,2,0
4919,-763,277,-2600,-2600,4,4,0
4920,-1205,239,-2600,-2600,4,3,0
4921,-1395,195,-2600,-2600,2,1,0
4922,-1546,148,-2600,-2600,-1,-1,0
4923,-1667,86,-2600,-2600,-2,-1,0
4924,-1128,35,-2600,-2600,-3,-3,0
4925,589,43,1571,1571,-4,-5,0
4926,1655,92,2600,2600,-6,-6,0
4927,1689,133,2600,2600,-4,-5,0
4928,1961,182,2600,2600,-3,-4,0
4930,2288,318,2600,2600,0,0,0
4931,1667,383,2600,2600,3,2,0
4932,516,410,1916,1916,5,4,0
4933,-466,397,-2179,-2179,5,4,0
4934,-926,367,-2600,-2600,6,5,0
4935,-1348,333,-2600,-2600,5,4,0
4936,-1961,273,-2600,-2600,2,2,0
4937,-2137,206,-2600,-2600,1,0,0
4938,-2040,127,-2600,-2600,-1,-1,0
